Date,Sign,Text
18 august 2018,gemini,"It’s a wonderful day to speak your mind thanks to chatty Mercury being in a fabulous aspect with Venus. This is especially true when it comes to dealing with a lover or kids. But the energy isn’t serious; it’s fun and relaxed.

"
19 august 2018,gemini,"Tongue tied no more! Verbal Mercury has gone direct in your house of communicating, so it’s safe to open your mouth. If you’ve been holding back on speaking your opinion, you might want to start by dealing with your family first. The sign enters this part of your chart on Thursday, so get ready to speak your piece.

"
20 august 2018,gemini,"If you want to gain more control over your career, you need to impress muckety mucks. This should be a snap today thanks to a fabulous Jupiter-Neptune aspect. Jupiter is showing off how efficient you are, while Neptune is demonstrating your depth of talent. This is no day to hide in the shadows.

"
21 august 2018,gemini,"If you have something that needs to be said to a partner, today’s the day. This includes business alliances as well as romantic ones. Wise, mature Saturn is in just the right place for speaking your mind calmly and eloquently.

"
22 august 2018,gemini,"Power plays could erupt in close relationships, so be on your guard. The good news is that Mercury just went direct in your house of communicating. Don’t hold back; say what you’ve got to say. The upcoming weekend is excellent for reaching common ground.

"
23 august 2018,gemini,"If you’ve been neglecting your family or your own personal needs, it’s time to focus on what really counts. Now that the Sun is in Virgo, this should be a lot easier to do. Don’t let your job or work related stress take over. Schedule in time for the people you love, and for hobbies and sports that make your heart sing

"
24 august 2018,gemini,"You may be feeling more adventurous than usual, and this is a good thing! Red hot Mars meets up with the passionate Moon in your house of optimism and taking chances. This is an important aspect, as Sunday’s full Moon occurs in your house of goals and achievements. What new path should you go down next?

"
25 august 2018,gemini,"If you’ve been anxious in getting rid of emotional garbage, this is the weekend to do so. Maybe it’s past hurts from your childhood. Or you’re still carrying around anger from a romance that went sour. Whatever the issue may be, there is a wonderfully cathartic energy going on this weekend that will allow you to do the inner work necessary.

"
26 august 2018,gemini,"Yowza! Today’s full moon occurs in your house of ambition and success, and it’s a winner. You’re in a position to score big in the months ahead, and I don’t just mean financially or career wise. Deep, soulful romance is also quite possible thanks to the Sun and Saturn in terrific positions. Just watch out for petty or jealous people who may try to hold you back.

"
28 august 2018,gemini,"Don’t think that you can get away with glossing over details, or BS-ing your way through something. You will  get caught, or mistakes will be made. Play by the rules and go over everything with a magnifying glass.

"
