Date,Sign,Text
21 june 2019,taurus,"You’re known by the company you keep, Taurus. Two major planetary aspects will force you to examine your connections, both personal and business. First, Neptune retrogrades in your house of friends and colleagues. And the Sun enters Cancer, one of the most social parts of your chart. So over the next few weeks you could be in the presence of a lot of people, but are they the right ones for you?

"
22 june 2019,taurus,"What are your most closely held values, Taurus? With the Moon in your house of cherished thoughts, it’s important to give this some thought. A powerful lunar aspect next Tuesday will help you realize that your life is not predetermined in any way. You can  choose some new values!

"
23 june 2019,taurus,"Your emotions——and those of others— could be going all over the place, courtesy of a Venus-Jupiter opposition. One minute you may be feeling settled and practical, and the next you could be reeling from a jealous hissy fit. This energy continues into tomorrow so do your best to chill out!

"
24 june 2019,taurus,"Getting involved with a good cause will change not only the lives of other people, but also your own. You may not have a lot of time right now, but try to carve out just a little. Eventually you’ll be able to devote more attention to it. Just make sure that you get involved in an organized group, otherwise you’ll quickly lose interest.

"
25 june 2019,taurus,"Learn from your mistakes and move on, Taurus. With the Sun, Mercury and Mars all in the most thoughtful part of your chart you’ll be able to figure out how you went off track—-and how to avoid this in the future. You’re nobody’s fool and you won’t make the same mistakes twice.

"
26 june 2019,taurus,"Take care of home and family related matters now that logical Mercury is in your domestic sector. It’s important to jump on this immediately, as aspects in early July could heat things up. There will be an eclipse on the 3rd and Mercury starts to retrograde on the 7th. You’ve been warned!

"
27 june 2019,taurus,"What a winner of a day! With spunky Uranus active in your sign, you can impress the daylights out of everyone. Needless to say this energy is good for your career, so shamelessly plug yourself. Negotiate deals. Explain your brilliant ideas. But you can also flirt and party to your heart’s content too.

"
28 june 2019,taurus,"Some of your ideas may not be as crazy as you think, Taurus. So don’t listen to what other people have to say. Nor should you pay attention to that little voice of fear that wants to keep you trapped doing the same old thing. With the Moon in your sign your true passions will rise.

"
29 june 2019,taurus,"Making amends on the home front is possible thanks to a positive lunar aspect. The Moon is in Taurus, which will help you protect your own interests while still cooperating with others. People may be more agreeable than you’d expect.

"
30 june 2019,taurus,"Hard work pays off, something that you know all about. After all, you’re one of the most grounded signs of the zodiac! But a Moon-Saturn opposition may bring unrealistic expectations about what is possible. Don’t assume that everything is going to fall into place quickly and neatly; it may be more involved than that.

"
1 july 2019,taurus,"Home and family matters pick up momentum now that assertive Mars is in this part of your chart. Moving and redecorating could happen, along with starting a family of your own! Just don’t rush in, as Mercury will be going retrograde here from the 7th through the 19th.

"
2 july 2019,taurus,"Watch your words, oh raging bull. You like to tell it the way you see it but it’s not a good time for being so direct. Wait for smooth talking Venus to enter your house of communicating, which happens tomorrow!

"
3 july 2019,taurus,"The floodgates open as a sparkling solar eclipse occurs in your house of thinking, speaking and writing! Over the next six months you’ll be quite chatty and social. Fabulous ideas will come your way. The only thing to watch out for is being too opinionated, an issue with mature Saturn opposing this lunation.

"
4 july 2019,taurus,"Yesterday’s eclipse was designed to jostle your mind into new ways of thinking. Neurologists say that our brains tend to have repetitive thoughts because they create grooves, or neural pathways. They’re kind of like a path through the woods that remains clear because it is used so much. The good news from the scientific community is that these grooves can go buh-bye. It’s called “neural plasticity”, and today’s aspects encourage you to be open to that possibility.

"
